date,title,short_description,article_link,image,byline,alt,outlet
2020-06-16 00:00:00,SVOLT launches cobalt-free batteries for Great Wall EVs,"Chinese automotive battery company SVOLT, a Great Wall Motors spin-off, has officially launched two cobalt-free batteries. In 2019, the company unveiled both the cobalt-free lithium-ion battery cells (NMx) and four-element lithium-ion battery cells (NCMA). At the product launch livestream event, SVOLT President Yang Hongxin said that the NMx battery cell rivals the NCM811 cell in…",https://chargedevs.com/newswire/svolt-launches-cobalt-free-batteries-for-great-wall-evs/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2019/05/Li-ion-batteries-18650-AdobeStock_181493434-300x300.jpeg,Tom Lombardo,Image not found,Charged EVs
2020-06-16 00:00:00,Scandinavian telecom provider to offer EV charging solutions,"Does it make sense for phone companies to get into the EV charging game? The Norwegian firm Telenor offers a full range of telecom services in the Nordic Countries, including mobile and fixed telephony, internet access and cable TV. Now Telenor has partnered with Swedish e-mobility company CaCharge to offer charging services to Telenor’s customers…",https://chargedevs.com/newswire/scandinavian-telecom-provider-to-offer-ev-charging-solutions/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/High-Resolution-CaCharge-charging-boxes-200417-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-15 00:00:00,Frequently asked questions regarding silicone thermal interface materials,"Sponsored by Momentive As electronic devices continue to get smaller, the amount of heat they dissipate continues to increase. Cooling and temperature control of these devices are needed for proper operation. Silicone thermal interface materials (TIMs), which contain a high ratio of fillers that exhibit outstanding thermal conductivity, have shown to be excellent for such…",https://chargedevs.com/newswire/frequently-asked-questions-regarding-silicone-thermal-interface-materials/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/Figure1_Heat-sink-300x300.jpg,Charged EVs,Image not found,Charged EVs
2020-06-15 00:00:00,Nexperia’s next-gen 650 V gallium nitride (GaN) technology,"Nexperia has announced a new range of GaN FETs featuring next-generation high-voltage GaN HEMT H2 technology. The devices will be available in both TO-247 and the company’s proprietary CCPAK surface-mount packaging. Nexperia says its devices achieve superior switching FOMs and on-state performance with improved stability, and simplify application designs. Because the parts are configured as…",https://chargedevs.com/newswire/nexperias-next-gen-650-v-gallium-nitride-gan-technology/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/Nexperia_Press_Image_GaN-300x300.gif,Tom Lombardo,Image not found,Charged EVs
2020-06-15 00:00:00,"Electric buses in Europe: 50 Solaris Urbinos for Poland, 22 Volvo buses for Norway","The Polish city of Cracow has ordered 50 Solaris Urbino 18 electric buses, along with 50 plug-in charging stations. The city’s transit agency, MPK, already operates 400 Solaris buses, including 28 electric buses. The new vehicles will be delivered within a year. The order is worth approximately 36 million euros. MPK was awarded an EU…",https://chargedevs.com/newswire/electric-buses-in-europe-50-solaris-urbinos-for-poland-22-volvo-buses-for-norway/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2016/09/Volvo-Electric-Bus-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-15 00:00:00,Sensata Technologies’ new GV210 series contactors for EVs,"Sensata Technologies has announced the availability of its new GV210 series of hermetically sealed, gas-filled contactors for applications carrying up to 150 A at 12 to 900 VDC. The series is the latest addition to Sensata’s GIGAVAC brand product line, and is suitable as the main contactor for applications such as forklifts, home energy storage…",https://chargedevs.com/newswire/sensata-technologies-new-gv210-series-contactors-for-evs/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/sensata-gv210-contactor-image-300x300.gif,Tom Lombardo,Image not found,Charged EVs
2020-06-15 00:00:00,Will Europe emerge from the pandemic as the world’s EV powerhouse?,"We’ve been reading a raft of articles speculating on how the COVID-19 health crisis will affect the EV industry. So far, the consensus is that, while the overall auto industry is heading for a very rough time, the e-mobility transformation will experience only a temporary setback, and Tesla, the world’s main producer of EVs, is…",https://chargedevs.com/newswire/will-europe-emerge-from-the-pandemic-as-the-worlds-ev-powerhouse/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/DB2020AL00737_medium-300x300.gif,Charles Morris,Image not found,Charged EVs
2020-06-12 00:00:00,Ford COO says electric F-150 pickup and Transit van will arrive mid-2022,"Ford COO Jim Farley has announced that electric versions of the F-150 pickup and Ford Transit van will make it to market by mid-2022. He offered no further information about the vehicles. “We are No. 1 in the pickup and the van market in Western Europe and the US, and this is our chance,” Farley…",https://chargedevs.com/newswire/ford-coo-says-electric-f-150-pickup-and-transit-van-will-arrive-mid-2022/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/02/All-Electric-F-150-04-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-11 00:00:00,China sales and impending Semi production send Tesla shares into the stratosphere,"Tesla’s stock briefly cracked the thousand-dollar mark, setting a new all-time high and raising the company’s market valuation to over $180 billion, making it the world’s most valuable automaker, after Toyota. The main impetus for the stock surge seems to have been a stellar sales report from China. Tesla sold 11,095 Shanghai-made Model 3s in…",https://chargedevs.com/newswire/china-sales-and-impending-semi-production-send-tesla-shares-into-the-stratosphere/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/04/Tesla-Model-3-AdobeStock-300x300.jpeg,Charles Morris,Image not found,Charged EVs
2020-06-11 00:00:00,New ams position sensors for high-speed electric motors,"Austrian sensor manufacturer ams is introducing new position sensors to enhance the electrification of safety-critical vehicle functions such as power steering, active damper control and braking. The ams AS5147U is a magnetic rotary position sensor chip for use in electric motors that run at speeds up to 28,000 rpm. The new AS5247U is a dual…",https://chargedevs.com/newswire/new-ams-position-sensors-for-high-speed-electric-motors/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/ams_PP_AS5147U_RGB-300x300.jpg,Tom Lombardo,Image not found,Charged EVs
2020-06-11 00:00:00,Audi’s new Artemis project will focus on new EV technologies,"Two months after taking office as Audi’s new CEO, Markus Duesmann is setting up a new unit that will be tasked with “the accelerated development of additional automobile models.” The Artemis project will focus on “new technologies for electric, highly automated driving.” Its first task is to create “a highly efficient electric car” to be…",https://chargedevs.com/newswire/audis-new-artemis-project-will-focus-on-new-ev-technologies/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2018/11/Audi-Battery-A1511099_large-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-11 00:00:00,New Ford Escape PHEV offers 37 miles of electric range and record 100 MPGe efficiency,"Ford’s new Escape Plug-In Hybrid boasts an EPA-estimated 37 miles of electric range, and what Ford says is a “best-in-class” fuel economy rating of 100 MPGe combined. This Escape features Ford’s fourth-generation hybrid propulsion system, which includes a new 2.5-liter Atkinson cycle hybrid engine and continuously variable transmission. The liquid-cooled, 14.4 kWh battery is located…",https://chargedevs.com/newswire/new-ford-escape-phev-offers-37-miles-of-electric-range-and-record-100-mpge-efficiency/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/20_FRD_ESP_46645-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-10 00:00:00,Vitesco and ROHM cooperate on silicon carbide power solutions,"EV powertrain supplier Vitesco Technologies and silicon carbide specialist ROHM Semiconductor have signed a development partnership under which Vitesco will use ROHM’s SiC components to increase the efficiency of its EV power electronics.  “Energy efficiency is of paramount importance in an EV. As the traction battery is the only source of energy in the vehicle,…",https://chargedevs.com/newswire/vitesco-and-rohm-cooperate-on-silicon-carbide-power-solutions/,https://chargedevs.com/wp-content/uploads/2020/06/200604_PP_Vitesco-T_-siC_ROHM-300x300.png,Tom Lombardo,Image not found,Charged EVs
2020-06-10 00:00:00,Aircraft refueling vehicle goes electric,"Passenger jets may be major consumers of fossil fuels, but the vehicles that refuel them need not be. Engineering firm Gaussin and oil giant Total, which supplies jet fuel to 280 airlines at 300 airports around the world, are jointly developing a fully electric aircraft refueller transporter (ART). The ART Full Elec (which could use…",https://chargedevs.com/newswire/aircraft-refueling-vehicle-goes-electric/,https://chargedevs.com/wp-content/uploads/2020/06/ART-Avitailleur-electrique-Total-Gaussin-300x300.png,Charles Morris,Image not found,Charged EVs
2020-06-10 00:00:00,Report: EVs will drive demand for nickel sulfate over the next decade,"In a newly-released report on the nickel sulfate industry, Roskill forecasts that the expanding EV industry will become the key driver of growth in nickel demand. In the past, the market for nickel sulfate was largely driven by the plating industry and non-Li-ion battery applications, such as NiMH and NiCd batteries, but year-over-year growth in…",https://chargedevs.com/newswire/report-evs-will-drive-demand-for-nickel-sulfate-over-the-next-decade/,https://chargedevs.com/wp-content/uploads/2019/04/Batteries-AdobeStock_247551003-1-300x300.jpeg,Tom Lombardo,Image not found,Charged EVs
2020-06-09 00:00:00,"German stimulus plan supports EVs, ICEs out fossil vehicles","Following the French government’s announcement of an auto industry bailout that included some pro-EV measures, the German government has unveiled a stimulus package that advances vehicle electrification. Chancellor Angela Merkel’s Christian Democratic Union, along with its two governing partner parties, hashed out the agreement in a marathon 21-hour negotiating session. The package, which is expected…",https://chargedevs.com/newswire/german-stimulus-plan-supports-evs-ices-out-fossil-vehicles/,https://chargedevs.com/wp-content/uploads/2014/01/CT_111913_i3PrssDrv_0527-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-09 00:00:00,DOT awards $130 million in nationwide Low-No grants for low-emission buses,"Federal support for EVs in the US may have dwindled, but it hasn’t disappeared. The US DOT’s Federal Transit Administration (FTA) has announced $130 million in grant selections through the Low- or No-Emission (Low-No) Grant program for 2020. The Low-No program funds the deployment of zero- and low-emission transit buses and supporting facilities. Eligible projects…",https://chargedevs.com/newswire/dot-awards-130-million-in-nationwide-low-no-grants-for-low-emission-buses/,https://chargedevs.com/wp-content/uploads/2019/04/Electric-Bus-BYD-Florida-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-08 00:00:00,"Download EV Charging Product Guide for designing safer, more efficient and reliable charging stations","Sponsored by Littelfuse The adoption of electric and hybrid electric vehicles depends on a network of charging stations. Consumers don’t want to run out of juice in a place where they cannot recharge their vehicles. Adoption also depends on reductions in charging time, the goal being to get EV charging time on par with a…",https://chargedevs.com/newswire/download-ev-charging-product-guide-for-designing-safer-more-efficient-and-reliable-charging-stations/,https://chargedevs.com/wp-content/uploads/2020/06/Littelfuse-Electric-Vehicle-Charging-Capabilities-Brochure-1-300x300.gif,Charged EVs,Image not found,Charged EVs
2020-06-08 00:00:00,"Battery swapping is back: NIO Power has completed more than 500,000 swaps","Remember battery swapping? Following Tesla’s abandonment of the concept, and the spectacular rise and fall of Better Place, most in the EV industry probably wrote it off as a failed transitional technology. However, over in China, NIO has been diligently improving its battery swapping technology. The company introduced its Power Swap system in December 2017,…",https://chargedevs.com/newswire/battery-swapping-is-back-nio-power-has-completed-more-than-500000-swaps/,https://chargedevs.com/wp-content/uploads/2020/06/np-battery-swaps-heroes-01-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-08 00:00:00,AMTE Power and Britishvolt sign MoU for UK battery gigafactory,AMTE Power and Britishvolt have announced plans to collaborate on what they call the UK’s first full-cycle battery cell “GigaPlant.” The parties have signed a memo of understanding (MoU) focused on the companies’ complementary ambitions to create and expand an onshore manufacturing supply chain. The collaboration would enable scalable production of a diverse portfolio of…,https://chargedevs.com/newswire/amte-power-and-britishvolt-sign-mou-for-uk-battery-gigafactory/,https://chargedevs.com/wp-content/uploads/2018/08/Batteries-AdobeStock_141418979-300x300.jpeg,Tom Lombardo,Image not found,Charged EVs
2020-06-08 00:00:00,"Air pollution returns to “normal,” as new study shows EVs save $10,000 each in health costs","Amid the hardships of the recent pandemic-inspired lockdowns, some saw signs of hope for the future in the clear skies and quiet streets. Could the views of distant mountains from Los Angeles to New Delhi be made permanent? The object lesson provided by the lockdowns was that, if we want cleaner air, we know how…",https://chargedevs.com/newswire/air-pollution-returns-to-normal-as-new-study-shows-evs-save-10000-each-in-health-costs/,https://chargedevs.com/wp-content/uploads/2019/04/Charging-station-EV-Plugged-in-AdobeStock_143939982-300x300.jpeg,Charles Morris,Image not found,Charged EVs
2020-06-05 00:00:00,Polestar announces partnership with European charging network Plugsurfing,"EV startup Polestar has begun production of its Polestar 2 in Luqiao, China, and hopes to begin deliveries this summer, starting in Europe and followed by China and North America. Now Polestar has announced a partnership with European public charging network Plugsurfing, which will give Polestar 2 drivers in Belgium, Germany, the Netherlands, Norway, Sweden,…",https://chargedevs.com/newswire/polestar-announces-partnership-with-european-charging-network-plugsurfing/,https://chargedevs.com/wp-content/uploads/2020/06/Polestar_Plugsurfing-copy-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-05 00:00:00,Octillion provides batteries for Lightning Systems e-trucks and new mobile charger,Battery provider Octillion Power Systems will collaborate with Colorado-based Lightning Systems to produce Class 6 electric trucks (up to 12.5 tons) aimed at “middle-mile” delivery routes between warehouses and distribution centers. Lightning’s fuel cell-powered Class 6 truck offered by Plug Power will be available in the third quarter of 2020. Lightning’s all-electric version of the…,https://chargedevs.com/newswire/octillion-provides-batteries-for-lightning-systems-e-trucks-and-new-mobile-charger/,https://chargedevs.com/wp-content/uploads/2020/06/All-electric-and-electric-fuel-cell-powered-models-of-Chevrolet’s-6500XD-Low-Cab-Forward-model-powered-by-Octillion-batteries-are-offered-by-Lightning-Systems-and-Plug-Power-copy-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-04 00:00:00,"Tesla greens up Berlin Gigafactory plans, hopes to start production in one year","Tesla is reworking plans for its Berlin-area Gigafactory to answer criticism from environmental groups, a local government official told Bloomberg. The EV trendsetter has faced concerns from locals about deforestation and water usage. In February, the company was forced to temporarily halt construction. New blueprints to be presented in the next couple of weeks will…",https://chargedevs.com/newswire/tesla-greens-up-berlin-gigafactory-plans-hopes-to-start-production-in-one-year/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2019/01/Tesla-Batteries-18650-copy-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-04 00:00:00,Electric Cessna Grand Caravan makes historic maiden flight,"Magnix, a maker of electric powertrains for aircraft, collaborated with engineering and flight test specialist AeroTEC to test an electric Cessna 208B Grand Caravan that they claim is the largest all-electric aircraft yet flown. The 30-minute maiden flight, which took place at an airfield near Moses Lake, Washington, was “flawless,” according to the test pilot….",https://chargedevs.com/newswire/electric-cessna-grand-caravan-makes-historic-maiden-flight/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/70389_ecaravanchaseplane4_49973-copy-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-04 00:00:00,New report forecasts blockchain-based EV charging and grid integration market,"A new report from Guidehouse Insights provides forecasts for blockchain-enabled charging hardware deployment, electricity demand from blockchain-based platforms, and revenue from EV charging and integration applications through 2029. According to the report, the combined market for blockchain-based EV charging and grid integration is expected to exceed $1 billion by 2029 at a 77.9% compound annual…",https://chargedevs.com/newswire/new-report-forecasts-blockchain-based-ev-charging-and-grid-integration-market/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2019/11/Cloud-EV-Charging-Plugged-in-AdobeStock_275870577-Converted-300x300.jpg,Tom Lombardo,Image not found,Charged EVs
2020-06-04 00:00:00,Transit operator in icy northern Sweden adds 13 BYD eBuses to its fleet,"Nobina, a large public transit operator in Sweden and the Nordic region, has ordered an additional 13 BYD eBuses. The new 12-meter models will serve the town of Piteå in the northeast of Sweden, just south of the Arctic Circle—the most northerly location in Europe where BYD’s buses have operated to date. The new buses…",https://chargedevs.com/newswire/transit-operator-in-icy-northern-sweden-adds-13-byd-ebuses-to-its-fleet/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2018/03/BYD-ADL-pure-electric-buses-1-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-03 00:00:00,DSM and Lightyear join forces on integrated solar roofs for EVs,"Lightyear and Royal DSM have signed an agreement to jointly scale the commercialization of Lightyear’s solar-powered roof for the EV market. The partnership aims to integrate solar-powered roofs in a variety of EVs, including cars, vans, and buses, enabling users to charge their vehicles directly with clean energy. The companies are teaming up to assess…",https://chargedevs.com/newswire/dsm-and-lightyear-join-forces-on-integrated-solar-roofs-for-evs/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/05/Lightyear-one-300x300.png,Tom Lombardo,Image not found,Charged EVs
2020-06-03 00:00:00,"Toyota RAV4 Prime PHEV boasts 42-mile electric range, $38k base price.","Toyota has announced pricing for its upcoming RAV4 Prime. The PHEV version of the company’s popular small SUV is slated to go on sale this summer. The base SE version will start at $38,100, and the XSE variant will start at $41,425. The RAV4 Prime boasts an electric range of 42 miles, which compares favorably…",https://chargedevs.com/newswire/toyota-rav4-prime-phev-boasts-42-mile-electric-range-38k-base-price/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/2021_Toyota_RAV4_Prime_001-1-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-01 00:00:00,Tritium adds Plug & Charge capability to its charging stations,"Tritium, an Australia-based manufacturer of DC fast charging stations, has incorporated Plug & Charge technology into its products. Tritium says Plug & Charge capability is available immediately for charge point operators to deploy on its PK350kW DC High Power Chargers. Plug & Charge, based on the ISO 15118 standard, enables direct communication between an EV…",https://chargedevs.com/newswire/tritium-adds-plug-charge-capability-to-its-charging-stations/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2017/04/Tritium-RT6-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-01 00:00:00,VW to shift to dealer agency model for EV sales,"It’s no secret that auto dealerships are a major bottleneck for EV sales. Legacy automakers may cast an envious eye on Tesla’s direct-to-customer sales model, but they cannot practically (or legally) cut the dealers out of the equation. Now Volkswagen may have found a way to solve this dilemma, at least in Germany. VW has…",https://chargedevs.com/newswire/vw-to-shift-to-dealer-agency-model-for-ev-sales/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2019/09/Volkswagen_ID.3-Large-10178-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-06-01 00:00:00,Swindon is taking orders for its new “crate” EV powertrain,"Swindon Powertrain’s compact HPD 80 kW “crate” motor for EV conversions is now available to order from the company’s web site. The motor is suitable for OEMs, niche vehicle manufacturers, electric car conversion companies and home mechanics. Prices start at £6,400+VAT for the 80 kW motor, transmission and differential. Options for cooling, inverters and limited-slip…",https://chargedevs.com/newswire/swindon-is-taking-orders-for-its-new-crate-ev-powertrain/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/06/Crate-EV-Swindon-Powertrain3-300x300.jpg,Tom Lombardo,Image not found,Charged EVs
2020-06-01 00:00:00,California Energy Commission funds two lithium recovery projects in Salton Sea region,"The California Energy Commission (CEC) has awarded $7.8 to two lithium recovery projects in the Salton Sea region, where high concentrations of the soft metal are found dissolved in the brine produced by geothermal hotspots. The Salton Sea Known Geothermal Area contains an estimated six million tons of recoverable lithium. However, there are significant barriers…",https://chargedevs.com/newswire/california-energy-commission-funds-two-lithium-recovery-projects-in-salton-sea-region/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2017/04/Lithium-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-05-31 00:00:00,Momentum Fleet Management orders 900 Lordstown Endurance electric pickup trucks,"Lordstown Motors aims to transform its Northeast Ohio home into Voltage Valley, a center of modern EV manufacturing. Now the company has secured an order for 900 Endurance electric pickup trucks from Ohio-based fleet management specialist Momentum Groups. Momentum specializes in corporate vehicles, from ordering to disposal, including purchase or lease financing options, fuel cards,…",https://chargedevs.com/newswire/momentum-fleet-management-orders-900-lordstown-endurance-electric-pickup-trucks/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/05/Lordstown-1-300x300.jpg,Charles Morris,Image not found,Charged EVs
2020-05-31 00:00:00,Delta-Q’s new RQ350 EV battery charger,"Delta-Q Technologies has introduced its latest charger: the RQ350 for EVs and industrial machines. Building on its history of IC-series chargers rated from 650 to 1,200 watts, Delta-Q has set its sights on lower-power applications with its new 350-watt charger. The company says the new build was designed and tested to meet automotive levels of…",https://chargedevs.com/newswire/delta-qs-new-rq350-ev-battery-charger/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2020/05/Delyt-q-RQ350_imageB1_2-300x300.jpg,Tom Lombardo,Image not found,Charged EVs
2020-05-31 00:00:00,High pulse energy capabilities for pre-charge and discharge resistors for EV applications,"Sponsored by EBG Resistors Professional resistors for electric vehicles Since 1993, EBG Resistors has been working on the cutting-edge development of resistor technology. Leading manufacturers of electric motors, medical equipment and frequency converters use our power resistors because of their impact on performance and long-term operating reliability. High power resistors are used in a variety of…",https://chargedevs.com/newswire/high-pulse-energy-capabilities-for-pre-charge-and-discharge-resistors-for-ev-applications/,https://468y981o84o43v2wo2600a0gcj-wpengine.netdna-ssl.com/wp-content/uploads/2019/07/EBGChargedEV01-300x300.jpg,Charged EVs,Image not found,Charged EVs
